timestamp,metric,value,run_name,method,test_case,field,tags
1502772360000,sar.cpu%,16.3349462366,debug-2017-08-14-21-44-34,enum,jsonfacet,s100_s,{}
1502772544000,sar.cpu%,16.4629032258,debug-2017-08-14-21-47-38,enum,jsonfacet,s1000_s,{}
1502772728000,sar.cpu%,16.3559139785,debug-2017-08-14-21-50-42,enum,jsonfacet,s10000_s,{}
1502772913000,sar.cpu%,16.4611827957,debug-2017-08-14-21-53-47,enum,jsonfacet,s100000_s,{}
1502773097000,sar.cpu%,16.5524731183,debug-2017-08-14-21-56-52,enum,jsonfacet,s1000000_s,{}
1502857430000,sar.cpu%,16.3658064516,debug-2017-08-15-21-22-25,dv,jsonfacet,s10_s,{}
1502857615000,sar.cpu%,16.3756989247,debug-2017-08-15-21-25-29,dv,jsonfacet,s100_s,{}
1502857800000,sar.cpu%,16.3806451613,debug-2017-08-15-21-28-34,dv,jsonfacet,s1000_s,{}
1502857984000,sar.cpu%,16.3469892473,debug-2017-08-15-21-31-38,dv,jsonfacet,s10000_s,{}
1502858168000,sar.cpu%,16.4782795699,debug-2017-08-15-21-34-43,dv,jsonfacet,s100000_s,{}
1502858353000,sar.cpu%,19.34,debug-2017-08-15-21-37-47,dv,jsonfacet,s1000000_s,{}
1502858538000,sar.cpu%,16.3575268817,debug-2017-08-15-21-40-52,enum,jsonfacet,s10_s,{}
1502858722000,sar.cpu%,16.331827957,debug-2017-08-15-21-43-56,enum,jsonfacet,s100_s,{}
1502858907000,sar.cpu%,16.4041935484,debug-2017-08-15-21-47-01,enum,jsonfacet,s1000_s,{}
1502859091000,sar.cpu%,16.3588172043,debug-2017-08-15-21-50-05,enum,jsonfacet,s10000_s,{}
1502859276000,sar.cpu%,16.4153763441,debug-2017-08-15-21-53-10,enum,jsonfacet,s100000_s,{}
1502859460000,sar.cpu%,16.5361290323,debug-2017-08-15-21-56-14,enum,jsonfacet,s1000000_s,{}
1502943869000,sar.cpu%,16.3168817204,debug-2017-08-16-21-23-03,dv,jsonfacet,s10_s,{}
1502944053000,sar.cpu%,16.3580645161,debug-2017-08-16-21-26-08,dv,jsonfacet,s100_s,{}
1502944238000,sar.cpu%,16.2893548387,debug-2017-08-16-21-29-12,dv,jsonfacet,s1000_s,{}
1502944423000,sar.cpu%,16.3415053763,debug-2017-08-16-21-32-17,dv,jsonfacet,s10000_s,{}
1502944607000,sar.cpu%,16.4869892473,debug-2017-08-16-21-35-21,dv,jsonfacet,s100000_s,{}
1502944792000,sar.cpu%,19.38,debug-2017-08-16-21-38-26,dv,jsonfacet,s1000000_s,{}
1502944976000,sar.cpu%,16.3504301075,debug-2017-08-16-21-41-31,enum,jsonfacet,s10_s,{}
1502945161000,sar.cpu%,16.2904301075,debug-2017-08-16-21-44-35,enum,jsonfacet,s100_s,{}
1502945345000,sar.cpu%,16.3194623656,debug-2017-08-16-21-47-40,enum,jsonfacet,s1000_s,{}
1502945529000,sar.cpu%,16.3724731183,debug-2017-08-16-21-50-44,enum,jsonfacet,s10000_s,{}
1502945714000,sar.cpu%,16.5110752688,debug-2017-08-16-21-53-48,enum,jsonfacet,s100000_s,{}
1502945899000,sar.cpu%,16.5769892473,debug-2017-08-16-21-56-53,enum,jsonfacet,s1000000_s,{}
1503030276000,sar.cpu%,16.2622580645,debug-2017-08-17-21-23-10,dv,jsonfacet,s10_s,{}
1503030461000,sar.cpu%,16.3033333333,debug-2017-08-17-21-26-15,dv,jsonfacet,s100_s,{}
1503030646000,sar.cpu%,16.3935483871,debug-2017-08-17-21-29-20,dv,jsonfacet,s1000_s,{}
1503030831000,sar.cpu%,16.4205376344,debug-2017-08-17-21-32-25,dv,jsonfacet,s10000_s,{}
1503031016000,sar.cpu%,16.4432258065,debug-2017-08-17-21-35-30,dv,jsonfacet,s100000_s,{}
1503031201000,sar.cpu%,19.0006451613,debug-2017-08-17-21-38-36,dv,jsonfacet,s1000000_s,{}
1503031386000,sar.cpu%,16.3258064516,debug-2017-08-17-21-41-40,enum,jsonfacet,s10_s,{}
1503031571000,sar.cpu%,16.2964516129,debug-2017-08-17-21-44-46,enum,jsonfacet,s100_s,{}
1503031757000,sar.cpu%,16.3138709677,debug-2017-08-17-21-47-51,enum,jsonfacet,s1000_s,{}
1503031942000,sar.cpu%,16.3186021505,debug-2017-08-17-21-50-56,enum,jsonfacet,s10000_s,{}
1503032127000,sar.cpu%,16.4817204301,debug-2017-08-17-21-54-01,enum,jsonfacet,s100000_s,{}
1503032312000,sar.cpu%,16.513655914,debug-2017-08-17-21-57-07,enum,jsonfacet,s1000000_s,{}
1503116676000,sar.cpu%,16.3140860215,debug-2017-08-18-21-23-10,dv,jsonfacet,s10_s,{}
1503116861000,sar.cpu%,16.3904301075,debug-2017-08-18-21-26-15,dv,jsonfacet,s100_s,{}
1503117046000,sar.cpu%,16.3556989247,debug-2017-08-18-21-29-20,dv,jsonfacet,s1000_s,{}
1503117231000,sar.cpu%,16.4132258065,debug-2017-08-18-21-32-25,dv,jsonfacet,s10000_s,{}
1503117416000,sar.cpu%,16.4160215054,debug-2017-08-18-21-35-30,dv,jsonfacet,s100000_s,{}
1503117601000,sar.cpu%,19.1708602151,debug-2017-08-18-21-38-35,dv,jsonfacet,s1000000_s,{}
1503117786000,sar.cpu%,16.3507526882,debug-2017-08-18-21-41-40,enum,jsonfacet,s10_s,{}
1503117971000,sar.cpu%,16.3108602151,debug-2017-08-18-21-44-45,enum,jsonfacet,s100_s,{}
1503118156000,sar.cpu%,16.2905376344,debug-2017-08-18-21-47-50,enum,jsonfacet,s1000_s,{}
1503118341000,sar.cpu%,16.3276344086,debug-2017-08-18-21-50-55,enum,jsonfacet,s10000_s,{}
1503118526000,sar.cpu%,16.5119354839,debug-2017-08-18-21-54-00,enum,jsonfacet,s100000_s,{}
1503118711000,sar.cpu%,16.5404301075,debug-2017-08-18-21-57-05,enum,jsonfacet,s1000000_s,{}
1503203030000,sar.cpu%,16.302688172,debug-2017-08-19-21-22-24,dv,jsonfacet,s10_s,{}
1503203215000,sar.cpu%,16.3272043011,debug-2017-08-19-21-25-29,dv,jsonfacet,s100_s,{}
1503203400000,sar.cpu%,16.32,debug-2017-08-19-21-28-34,dv,jsonfacet,s1000_s,{}
1503203585000,sar.cpu%,16.3619354839,debug-2017-08-19-21-31-39,dv,jsonfacet,s10000_s,{}
1503203770000,sar.cpu%,16.4617204301,debug-2017-08-19-21-34-44,dv,jsonfacet,s100000_s,{}
1503203954000,sar.cpu%,18.8940860215,debug-2017-08-19-21-37-49,dv,jsonfacet,s1000000_s,{}
1503204139000,sar.cpu%,16.3176344086,debug-2017-08-19-21-40-54,enum,jsonfacet,s10_s,{}
1503204324000,sar.cpu%,16.3775268817,debug-2017-08-19-21-43-59,enum,jsonfacet,s100_s,{}
1503204509000,sar.cpu%,16.4187096774,debug-2017-08-19-21-47-03,enum,jsonfacet,s1000_s,{}
1503204694000,sar.cpu%,16.4212903226,debug-2017-08-19-21-50-08,enum,jsonfacet,s10000_s,{}
1503204879000,sar.cpu%,16.525483871,debug-2017-08-19-21-53-13,enum,jsonfacet,s100000_s,{}
1503205064000,sar.cpu%,16.5531182796,debug-2017-08-19-21-56-18,enum,jsonfacet,s1000000_s,{}
1503289477000,sar.cpu%,16.3692473118,debug-2017-08-20-21-23-12,dv,jsonfacet,s10_s,{}
1503289662000,sar.cpu%,16.315483871,debug-2017-08-20-21-26-16,dv,jsonfacet,s100_s,{}
1503289847000,sar.cpu%,16.3867741935,debug-2017-08-20-21-29-21,dv,jsonfacet,s1000_s,{}
1503290032000,sar.cpu%,16.3793548387,debug-2017-08-20-21-32-26,dv,jsonfacet,s10000_s,{}
1503290217000,sar.cpu%,16.5010752688,debug-2017-08-20-21-35-31,dv,jsonfacet,s100000_s,{}
1503290402000,sar.cpu%,19.0223655914,debug-2017-08-20-21-38-36,dv,jsonfacet,s1000000_s,{}
1503290587000,sar.cpu%,16.2702150538,debug-2017-08-20-21-41-41,enum,jsonfacet,s10_s,{}
1503290772000,sar.cpu%,16.2576344086,debug-2017-08-20-21-44-46,enum,jsonfacet,s100_s,{}
1503290957000,sar.cpu%,16.3510752688,debug-2017-08-20-21-47-52,enum,jsonfacet,s1000_s,{}
1503291143000,sar.cpu%,16.3240860215,debug-2017-08-20-21-50-57,enum,jsonfacet,s10000_s,{}
1503291328000,sar.cpu%,16.4980645161,debug-2017-08-20-21-54-02,enum,jsonfacet,s100000_s,{}
1503291513000,sar.cpu%,16.5339784946,debug-2017-08-20-21-57-07,enum,jsonfacet,s1000000_s,{}
1503375833000,sar.cpu%,16.3416129032,debug-2017-08-21-21-22-27,dv,jsonfacet,s10_s,{}
1503376018000,sar.cpu%,16.4243010753,debug-2017-08-21-21-25-32,dv,jsonfacet,s100_s,{}
1503376203000,sar.cpu%,16.3621505376,debug-2017-08-21-21-28-37,dv,jsonfacet,s1000_s,{}
1503376388000,sar.cpu%,16.3872043011,debug-2017-08-21-21-31-42,dv,jsonfacet,s10000_s,{}
1503376572000,sar.cpu%,16.4759139785,debug-2017-08-21-21-34-47,dv,jsonfacet,s100000_s,{}
1503376757000,sar.cpu%,19.317311828,debug-2017-08-21-21-37-51,dv,jsonfacet,s1000000_s,{}
1503376942000,sar.cpu%,16.3715053763,debug-2017-08-21-21-40-56,enum,jsonfacet,s10_s,{}
1503377127000,sar.cpu%,16.257311828,debug-2017-08-21-21-44-01,enum,jsonfacet,s100_s,{}
1503377311000,sar.cpu%,16.3692473118,debug-2017-08-21-21-47-06,enum,jsonfacet,s1000_s,{}
1503377496000,sar.cpu%,16.361827957,debug-2017-08-21-21-50-10,enum,jsonfacet,s10000_s,{}
1503377681000,sar.cpu%,16.4682795699,debug-2017-08-21-21-53-15,enum,jsonfacet,s100000_s,{}
1503377866000,sar.cpu%,16.5668817204,debug-2017-08-21-21-56-20,enum,jsonfacet,s1000000_s,{}
1503462196000,sar.cpu%,16.3159139785,debug-2017-08-22-21-21-50,dv,jsonfacet,s10_s,{}
1503462381000,sar.cpu%,16.3589247312,debug-2017-08-22-21-24-55,dv,jsonfacet,s100_s,{}
1503462565000,sar.cpu%,16.3605376344,debug-2017-08-22-21-28-00,dv,jsonfacet,s1000_s,{}
1503462750000,sar.cpu%,16.3633333333,debug-2017-08-22-21-31-04,dv,jsonfacet,s10000_s,{}
1503462935000,sar.cpu%,16.5,debug-2017-08-22-21-34-09,dv,jsonfacet,s100000_s,{}
1503463120000,sar.cpu%,16.727311828,debug-2017-08-22-21-37-14,dv,jsonfacet,s1000000_s,{}
1503463305000,sar.cpu%,17.6996774194,debug-2017-08-22-21-40-19,enum,jsonfacet,s10_s,{}
1503463489000,sar.cpu%,16.371827957,debug-2017-08-22-21-43-24,enum,jsonfacet,s100_s,{}
1503463675000,sar.cpu%,16.3451612903,debug-2017-08-22-21-46-29,enum,jsonfacet,s1000_s,{}
1503463860000,sar.cpu%,16.3730107527,debug-2017-08-22-21-49-34,enum,jsonfacet,s10000_s,{}
1503464044000,sar.cpu%,16.4923655914,debug-2017-08-22-21-52-39,enum,jsonfacet,s100000_s,{}
1503464229000,sar.cpu%,16.5690322581,debug-2017-08-22-21-55-44,enum,jsonfacet,s1000000_s,{}
1503548592000,sar.cpu%,16.3231182796,debug-2017-08-23-21-21-46,dv,jsonfacet,s10_s,{}
1503548776000,sar.cpu%,16.3929032258,debug-2017-08-23-21-24-50,dv,jsonfacet,s100_s,{}
1503548961000,sar.cpu%,16.3437634409,debug-2017-08-23-21-27-55,dv,jsonfacet,s1000_s,{}
1503549146000,sar.cpu%,16.3787096774,debug-2017-08-23-21-31-00,dv,jsonfacet,s10000_s,{}
1503549331000,sar.cpu%,16.4411827957,debug-2017-08-23-21-34-05,dv,jsonfacet,s100000_s,{}
1503549516000,sar.cpu%,17.8931182796,debug-2017-08-23-21-37-10,dv,jsonfacet,s1000000_s,{}
1503549701000,sar.cpu%,16.3370967742,debug-2017-08-23-21-40-15,enum,jsonfacet,s10_s,{}
1503549886000,sar.cpu%,16.341827957,debug-2017-08-23-21-43-20,enum,jsonfacet,s100_s,{}
1503550071000,sar.cpu%,16.3325806452,debug-2017-08-23-21-46-25,enum,jsonfacet,s1000_s,{}
1503550256000,sar.cpu%,16.3860215054,debug-2017-08-23-21-49-30,enum,jsonfacet,s10000_s,{}
1503550441000,sar.cpu%,16.451827957,debug-2017-08-23-21-52-35,enum,jsonfacet,s100000_s,{}
1503550626000,sar.cpu%,16.5482795699,debug-2017-08-23-21-55-40,enum,jsonfacet,s1000000_s,{}
1503635033000,sar.cpu%,16.2837634409,debug-2017-08-24-21-22-27,dv,jsonfacet,s10_s,{}
1503635218000,sar.cpu%,16.3290322581,debug-2017-08-24-21-25-32,dv,jsonfacet,s100_s,{}
1503635403000,sar.cpu%,16.36,debug-2017-08-24-21-28-37,dv,jsonfacet,s1000_s,{}
1503635588000,sar.cpu%,16.3278494624,debug-2017-08-24-21-31-42,dv,jsonfacet,s10000_s,{}
1503635773000,sar.cpu%,16.4272043011,debug-2017-08-24-21-34-47,dv,jsonfacet,s100000_s,{}
1503635957000,sar.cpu%,19.6030107527,debug-2017-08-24-21-37-52,dv,jsonfacet,s1000000_s,{}
1503636142000,sar.cpu%,16.3078494624,debug-2017-08-24-21-40-57,enum,jsonfacet,s10_s,{}
1503636327000,sar.cpu%,16.361827957,debug-2017-08-24-21-44-01,enum,jsonfacet,s100_s,{}
1503636512000,sar.cpu%,16.4119354839,debug-2017-08-24-21-47-06,enum,jsonfacet,s1000_s,{}
1503636697000,sar.cpu%,16.3178494624,debug-2017-08-24-21-50-11,enum,jsonfacet,s10000_s,{}
1503636882000,sar.cpu%,16.4921505376,debug-2017-08-24-21-53-17,enum,jsonfacet,s100000_s,{}
1503637067000,sar.cpu%,16.5683870968,debug-2017-08-24-21-56-22,enum,jsonfacet,s1000000_s,{}
1503721432000,sar.cpu%,16.295483871,debug-2017-08-25-21-22-26,dv,jsonfacet,s10_s,{}
1503721617000,sar.cpu%,16.3087096774,debug-2017-08-25-21-25-31,dv,jsonfacet,s100_s,{}
1503721802000,sar.cpu%,16.3122580645,debug-2017-08-25-21-28-36,dv,jsonfacet,s1000_s,{}
1503721987000,sar.cpu%,16.3068817204,debug-2017-08-25-21-31-41,dv,jsonfacet,s10000_s,{}
1503722172000,sar.cpu%,16.4149462366,debug-2017-08-25-21-34-46,dv,jsonfacet,s100000_s,{}
1503722356000,sar.cpu%,17.6680645161,debug-2017-08-25-21-37-51,dv,jsonfacet,s1000000_s,{}
1503722541000,sar.cpu%,16.2949462366,debug-2017-08-25-21-40-56,enum,jsonfacet,s10_s,{}
1503722726000,sar.cpu%,16.255483871,debug-2017-08-25-21-44-00,enum,jsonfacet,s100_s,{}
1503722911000,sar.cpu%,16.2938709677,debug-2017-08-25-21-47-05,enum,jsonfacet,s1000_s,{}
1503723096000,sar.cpu%,16.3655913978,debug-2017-08-25-21-50-10,enum,jsonfacet,s10000_s,{}
1503723281000,sar.cpu%,16.4452688172,debug-2017-08-25-21-53-15,enum,jsonfacet,s100000_s,{}
1503723466000,sar.cpu%,16.5715053763,debug-2017-08-25-21-56-20,enum,jsonfacet,s1000000_s,{}
1503807833000,sar.cpu%,16.2722580645,debug-2017-08-26-21-22-27,dv,jsonfacet,s10_s,{}
1503808018000,sar.cpu%,16.2566666667,debug-2017-08-26-21-25-32,dv,jsonfacet,s100_s,{}
1503808203000,sar.cpu%,16.2904301075,debug-2017-08-26-21-28-37,dv,jsonfacet,s1000_s,{}
1503808388000,sar.cpu%,16.348172043,debug-2017-08-26-21-31-42,dv,jsonfacet,s10000_s,{}
1503808573000,sar.cpu%,16.4207526882,debug-2017-08-26-21-34-47,dv,jsonfacet,s100000_s,{}
1503808758000,sar.cpu%,19.4721505376,debug-2017-08-26-21-37-52,dv,jsonfacet,s1000000_s,{}
1503808943000,sar.cpu%,16.3382795699,debug-2017-08-26-21-40-57,enum,jsonfacet,s10_s,{}
1503809128000,sar.cpu%,16.3967741935,debug-2017-08-26-21-44-02,enum,jsonfacet,s100_s,{}
1503809313000,sar.cpu%,16.3041935484,debug-2017-08-26-21-47-07,enum,jsonfacet,s1000_s,{}
1503809498000,sar.cpu%,16.3340860215,debug-2017-08-26-21-50-12,enum,jsonfacet,s10000_s,{}
1503809683000,sar.cpu%,16.4949462366,debug-2017-08-26-21-53-17,enum,jsonfacet,s100000_s,{}
1503809868000,sar.cpu%,16.5096774194,debug-2017-08-26-21-56-22,enum,jsonfacet,s1000000_s,{}
1503894276000,sar.cpu%,16.3017204301,debug-2017-08-27-21-23-10,dv,jsonfacet,s10_s,{}
1503894461000,sar.cpu%,16.2989247312,debug-2017-08-27-21-26-16,dv,jsonfacet,s100_s,{}
1503894647000,sar.cpu%,16.3507526882,debug-2017-08-27-21-29-21,dv,jsonfacet,s1000_s,{}
1503894831000,sar.cpu%,16.3534408602,debug-2017-08-27-21-32-26,dv,jsonfacet,s10000_s,{}
1503895017000,sar.cpu%,16.432688172,debug-2017-08-27-21-35-31,dv,jsonfacet,s100000_s,{}
1503895202000,sar.cpu%,18.9958064516,debug-2017-08-27-21-38-36,dv,jsonfacet,s1000000_s,{}
1503895386000,sar.cpu%,16.356344086,debug-2017-08-27-21-41-41,enum,jsonfacet,s10_s,{}
1503895571000,sar.cpu%,16.2617204301,debug-2017-08-27-21-44-46,enum,jsonfacet,s100_s,{}
1503895756000,sar.cpu%,16.3621505376,debug-2017-08-27-21-47-51,enum,jsonfacet,s1000_s,{}
1503895942000,sar.cpu%,16.3731182796,debug-2017-08-27-21-50-56,enum,jsonfacet,s10000_s,{}
1503896126000,sar.cpu%,16.5137634409,debug-2017-08-27-21-54-00,enum,jsonfacet,s100000_s,{}
1503896312000,sar.cpu%,16.5434408602,debug-2017-08-27-21-57-06,enum,jsonfacet,s1000000_s,{}
1503980634000,sar.cpu%,16.3332258065,debug-2017-08-28-21-22-28,dv,jsonfacet,s10_s,{}
1503980819000,sar.cpu%,16.3094623656,debug-2017-08-28-21-25-33,dv,jsonfacet,s100_s,{}
1503981004000,sar.cpu%,16.307311828,debug-2017-08-28-21-28-38,dv,jsonfacet,s1000_s,{}
1503981189000,sar.cpu%,16.3491397849,debug-2017-08-28-21-31-43,dv,jsonfacet,s10000_s,{}
1503981374000,sar.cpu%,16.4325806452,debug-2017-08-28-21-34-49,dv,jsonfacet,s100000_s,{}
1503981559000,sar.cpu%,19.2572043011,debug-2017-08-28-21-37-53,dv,jsonfacet,s1000000_s,{}
1503981744000,sar.cpu%,16.2760215054,debug-2017-08-28-21-40-58,enum,jsonfacet,s10_s,{}
1503981929000,sar.cpu%,16.2829032258,debug-2017-08-28-21-44-03,enum,jsonfacet,s100_s,{}
1503982114000,sar.cpu%,16.3353763441,debug-2017-08-28-21-47-08,enum,jsonfacet,s1000_s,{}
1503982299000,sar.cpu%,16.365483871,debug-2017-08-28-21-50-13,enum,jsonfacet,s10000_s,{}
1503982484000,sar.cpu%,16.4427956989,debug-2017-08-28-21-53-18,enum,jsonfacet,s100000_s,{}
1503982669000,sar.cpu%,16.5547311828,debug-2017-08-28-21-56-23,enum,jsonfacet,s1000000_s,{}
1504066994000,sar.cpu%,16.341827957,debug-2017-08-29-21-21-48,dv,jsonfacet,s10_s,{}
1504067178000,sar.cpu%,16.4078494624,debug-2017-08-29-21-24-53,dv,jsonfacet,s100_s,{}
1504067364000,sar.cpu%,16.3710752688,debug-2017-08-29-21-27-58,dv,jsonfacet,s1000_s,{}
1504067548000,sar.cpu%,16.3672043011,debug-2017-08-29-21-31-03,dv,jsonfacet,s10000_s,{}
1504067734000,sar.cpu%,16.4575268817,debug-2017-08-29-21-34-08,dv,jsonfacet,s100000_s,{}
1504067919000,sar.cpu%,17.7308602151,debug-2017-08-29-21-37-13,dv,jsonfacet,s1000000_s,{}
1504068104000,sar.cpu%,16.3105376344,debug-2017-08-29-21-40-18,enum,jsonfacet,s10_s,{}
1504068289000,sar.cpu%,16.3256989247,debug-2017-08-29-21-43-23,enum,jsonfacet,s100_s,{}
1504068474000,sar.cpu%,16.3725806452,debug-2017-08-29-21-46-28,enum,jsonfacet,s1000_s,{}
1504068659000,sar.cpu%,16.3592473118,debug-2017-08-29-21-49-33,enum,jsonfacet,s10000_s,{}
1504068844000,sar.cpu%,16.4712903226,debug-2017-08-29-21-52-38,enum,jsonfacet,s100000_s,{}
1504069029000,sar.cpu%,16.5465591398,debug-2017-08-29-21-55-43,enum,jsonfacet,s1000000_s,{}
1504153436000,sar.cpu%,16.3007526882,debug-2017-08-30-21-22-30,dv,jsonfacet,s10_s,{}
1504153620000,sar.cpu%,16.406344086,debug-2017-08-30-21-25-35,dv,jsonfacet,s100_s,{}
1504153805000,sar.cpu%,16.2689247312,debug-2017-08-30-21-28-39,dv,jsonfacet,s1000_s,{}
1504153990000,sar.cpu%,16.3446236559,debug-2017-08-30-21-31-44,dv,jsonfacet,s10000_s,{}
1504154174000,sar.cpu%,16.4839784946,debug-2017-08-30-21-34-49,dv,jsonfacet,s100000_s,{}
1504154359000,sar.cpu%,19.5619354839,debug-2017-08-30-21-37-53,dv,jsonfacet,s1000000_s,{}
1504154544000,sar.cpu%,16.2750537634,debug-2017-08-30-21-40-58,enum,jsonfacet,s10_s,{}
1504154729000,sar.cpu%,16.3008602151,debug-2017-08-30-21-44-03,enum,jsonfacet,s100_s,{}
1504154914000,sar.cpu%,16.3355913978,debug-2017-08-30-21-47-08,enum,jsonfacet,s1000_s,{}
1504155099000,sar.cpu%,16.367311828,debug-2017-08-30-21-50-13,enum,jsonfacet,s10000_s,{}
1504155284000,sar.cpu%,16.4797849462,debug-2017-08-30-21-53-18,enum,jsonfacet,s100000_s,{}
1504155469000,sar.cpu%,16.5519354839,debug-2017-08-30-21-56-23,enum,jsonfacet,s1000000_s,{}
1504239835000,sar.cpu%,16.3425806452,debug-2017-08-31-21-22-30,dv,jsonfacet,s10_s,{}
1504240020000,sar.cpu%,16.2950537634,debug-2017-08-31-21-25-35,dv,jsonfacet,s100_s,{}
1504240205000,sar.cpu%,16.3805376344,debug-2017-08-31-21-28-40,dv,jsonfacet,s1000_s,{}
1504240390000,sar.cpu%,16.4079569892,debug-2017-08-31-21-31-44,dv,jsonfacet,s10000_s,{}
1504240575000,sar.cpu%,16.4776344086,debug-2017-08-31-21-34-49,dv,jsonfacet,s100000_s,{}
1504240760000,sar.cpu%,19.2288172043,debug-2017-08-31-21-37-54,dv,jsonfacet,s1000000_s,{}
1504240945000,sar.cpu%,16.377311828,debug-2017-08-31-21-40-59,enum,jsonfacet,s10_s,{}
1504241129000,sar.cpu%,16.2332258065,debug-2017-08-31-21-44-04,enum,jsonfacet,s100_s,{}
1504241314000,sar.cpu%,16.3716129032,debug-2017-08-31-21-47-09,enum,jsonfacet,s1000_s,{}
1504241499000,sar.cpu%,16.4267741935,debug-2017-08-31-21-50-14,enum,jsonfacet,s10000_s,{}
1504241685000,sar.cpu%,16.4469892473,debug-2017-08-31-21-53-19,enum,jsonfacet,s100000_s,{}
1504241870000,sar.cpu%,16.5144086022,debug-2017-08-31-21-56-24,enum,jsonfacet,s1000000_s,{}
1504326276000,sar.cpu%,16.3148387097,debug-2017-09-01-21-23-10,dv,jsonfacet,s10_s,{}
1504326461000,sar.cpu%,16.2978494624,debug-2017-09-01-21-26-15,dv,jsonfacet,s100_s,{}
1504326646000,sar.cpu%,16.3266666667,debug-2017-09-01-21-29-20,dv,jsonfacet,s1000_s,{}
1504326831000,sar.cpu%,16.3662365591,debug-2017-09-01-21-32-25,dv,jsonfacet,s10000_s,{}
1504327016000,sar.cpu%,16.4797849462,debug-2017-09-01-21-35-30,dv,jsonfacet,s100000_s,{}
1504327201000,sar.cpu%,18.5989247312,debug-2017-09-01-21-38-35,dv,jsonfacet,s1000000_s,{}
1504327386000,sar.cpu%,16.3430107527,debug-2017-09-01-21-41-40,enum,jsonfacet,s10_s,{}
1504327571000,sar.cpu%,16.2751612903,debug-2017-09-01-21-44-45,enum,jsonfacet,s100_s,{}
1504327755000,sar.cpu%,16.3439784946,debug-2017-09-01-21-47-50,enum,jsonfacet,s1000_s,{}
1504327940000,sar.cpu%,16.332688172,debug-2017-09-01-21-50-55,enum,jsonfacet,s10000_s,{}
1504328125000,sar.cpu%,16.4665591398,debug-2017-09-01-21-53-59,enum,jsonfacet,s100000_s,{}
1504328310000,sar.cpu%,16.5611827957,debug-2017-09-01-21-57-04,enum,jsonfacet,s1000000_s,{}
1504412598000,sar.cpu%,16.313655914,debug-2017-09-02-21-21-52,dv,jsonfacet,s10_s,{}
1504412783000,sar.cpu%,16.3059139785,debug-2017-09-02-21-24-57,dv,jsonfacet,s100_s,{}
1504412968000,sar.cpu%,16.3687096774,debug-2017-09-02-21-28-02,dv,jsonfacet,s1000_s,{}
1504413152000,sar.cpu%,16.3729032258,debug-2017-09-02-21-31-07,dv,jsonfacet,s10000_s,{}
1504413337000,sar.cpu%,16.4974193548,debug-2017-09-02-21-34-12,dv,jsonfacet,s100000_s,{}
1504413522000,sar.cpu%,17.776344086,debug-2017-09-02-21-37-16,dv,jsonfacet,s1000000_s,{}
1504413707000,sar.cpu%,16.5710752688,debug-2017-09-02-21-40-21,enum,jsonfacet,s10_s,{}
1504413892000,sar.cpu%,16.3298924731,debug-2017-09-02-21-43-26,enum,jsonfacet,s100_s,{}
1504414077000,sar.cpu%,16.3684946237,debug-2017-09-02-21-46-31,enum,jsonfacet,s1000_s,{}
1504414262000,sar.cpu%,16.3112903226,debug-2017-09-02-21-49-36,enum,jsonfacet,s10000_s,{}
1504414447000,sar.cpu%,16.4503225806,debug-2017-09-02-21-52-41,enum,jsonfacet,s100000_s,{}
1504414632000,sar.cpu%,16.5894623656,debug-2017-09-02-21-55-46,enum,jsonfacet,s1000000_s,{}
1504499075000,sar.cpu%,16.2993548387,debug-2017-09-03-21-23-09,dv,jsonfacet,s10_s,{}
1504499260000,sar.cpu%,16.2595698925,debug-2017-09-03-21-26-14,dv,jsonfacet,s100_s,{}
1504499445000,sar.cpu%,16.3466666667,debug-2017-09-03-21-29-19,dv,jsonfacet,s1000_s,{}
1504499630000,sar.cpu%,16.317311828,debug-2017-09-03-21-32-24,dv,jsonfacet,s10000_s,{}
1504499815000,sar.cpu%,16.4159139785,debug-2017-09-03-21-35-29,dv,jsonfacet,s100000_s,{}
1504500000000,sar.cpu%,18.0953763441,debug-2017-09-03-21-38-34,dv,jsonfacet,s1000000_s,{}
1504500185000,sar.cpu%,16.3132258065,debug-2017-09-03-21-41-39,enum,jsonfacet,s10_s,{}
1504500370000,sar.cpu%,16.3338709677,debug-2017-09-03-21-44-44,enum,jsonfacet,s100_s,{}
1504500554000,sar.cpu%,16.321827957,debug-2017-09-03-21-47-49,enum,jsonfacet,s1000_s,{}
1504500739000,sar.cpu%,16.3724731183,debug-2017-09-03-21-50-53,enum,jsonfacet,s10000_s,{}
1504500924000,sar.cpu%,16.4520430108,debug-2017-09-03-21-53-58,enum,jsonfacet,s100000_s,{}
1504501109000,sar.cpu%,16.5405376344,debug-2017-09-03-21-57-03,enum,jsonfacet,s1000000_s,{}
1504585436000,sar.cpu%,16.3138709677,debug-2017-09-04-21-22-30,dv,jsonfacet,s10_s,{}
1504585621000,sar.cpu%,16.3360215054,debug-2017-09-04-21-25-35,dv,jsonfacet,s100_s,{}
1504585806000,sar.cpu%,16.3313978495,debug-2017-09-04-21-28-40,dv,jsonfacet,s1000_s,{}
1504585991000,sar.cpu%,16.3287096774,debug-2017-09-04-21-31-45,dv,jsonfacet,s10000_s,{}
1504586176000,sar.cpu%,16.4568817204,debug-2017-09-04-21-34-50,dv,jsonfacet,s100000_s,{}
1504586361000,sar.cpu%,19.2679569892,debug-2017-09-04-21-37-55,dv,jsonfacet,s1000000_s,{}
